episode,phase,dep_agent,dep_opp,win_rate,ship_kl,ship_entropy,ship_vloss,clipfrac,spawn_kl,lambda_bc,my_wrecks,enemy_kills,dropoffs,spawns,peak_ships,n_steps,secs
146,ppo,12145.833333333334,15435.5,0.5,0.005314068994426857,0.15916343918248613,0.4952275804119092,0.0345844902112452,2.1200448585053286e-05,0.13,95,3,0,165,33,44325,79.4
147,ppo,17963.5,14358.833333333334,0.8333333333333334,0.004463967112828562,0.16993984273331195,0.9158920843581684,0.033897368770045226,0.0005118495707089702,0.12399999999999996,127,11,2,182,39,46787,81.2
148,ppo,14249.166666666666,11636.166666666666,0.6666666666666666,0.004689562939464127,0.16006968135778338,0.686624140598071,0.035157276215986945,0.001365324567692975,0.11800000000000002,127,10,0,210,56,53114,88.9
149,ppo,13790.666666666666,23326.0,0.3333333333333333,0.0025000544588898643,0.14050493316736612,0.5867165904374992,0.030135970550981706,-8.821073505416166e-07,0.11199999999999999,111,3,0,202,40,54071,92.4
150,ppo,18326.166666666668,11091.666666666666,0.6666666666666666,0.004665444588421711,0.19070975469323484,0.5351512965333945,0.038343713272238115,7.75029054314776e-05,0.10600000000000004,118,5,0,183,37,48284,83.3
151,ppo,26941.5,12062.666666666666,0.6666666666666666,0.0030709200493422234,0.1718015338949583,1.2178279621181665,0.03816068674679156,-1.292166105285967e-05,0.1,109,3,2,163,38,45830,75.8
152,ppo,11673.666666666666,21415.0,0.5,0.004251513183067375,0.14214211522687412,0.5696897246736161,0.030745789009073737,3.380055519907425e-05,0.1,104,3,0,182,39,47952,83.6
153,ppo,15565.666666666666,30399.0,0.3333333333333333,0.004200383830911848,0.15165721602094026,0.6833093279489765,0.035091036235062795,0.00024581131033680017,0.1,114,3,1,202,40,55128,93.8
154,ppo,24871.666666666668,9880.833333333334,0.8333333333333334,0.005138798670596242,0.18104586621541627,0.9802705135853087,0.038109841374566626,0.00047571016984875313,0.1,123,8,2,186,46,48757,80.9
155,ppo,20598.5,6426.0,0.6666666666666666,0.004204956940496312,0.2001948915535886,1.0760853526606837,0.04306171993961393,0.0021213290488593848,0.1,134,10,1,236,58,55789,92.0
156,ppo,17246.166666666668,15199.166666666666,0.6666666666666666,0.00408650068173256,0.16134840119862515,0.5975400103710977,0.03685709746444926,0.006875608403548646,0.1,113,2,0,183,40,47735,82.5
157,ppo,15205.5,13663.5,0.6666666666666666,0.0037736582327565866,0.16471895093828332,0.6390067794711598,0.037553331204058925,1.3900459938061735e-06,0.1,99,11,0,181,56,46483,79.9
158,ppo,15062.5,13239.166666666666,0.6666666666666666,0.00422224617149267,0.1843952596913371,0.8448014477525854,0.04032910160743029,0.003531060788210046,0.1,125,13,1,222,47,55963,94.1
159,ppo,23015.666666666668,13402.0,0.6666666666666666,0.006361434293689706,0.18243670388836425,1.3142005066692302,0.042734555630865,0.001283546444028616,0.1,142,15,2,227,61,57711,94.8
160,ppo,19824.833333333332,19351.833333333332,0.5,0.0052493302006552224,0.14289516447144643,0.8072468107729628,0.03763639820380169,0.000497183296829462,0.1,99,6,1,175,33,48570,81.6
161,ppo,16270.166666666666,9195.0,0.8333333333333334,0.00238435334616628,0.16324801991383234,1.2298298853894938,0.036889863132998565,0.001447071893683945,0.1,127,2,2,159,44,41178,73.9
162,ppo,16715.5,22095.5,0.5,0.0046607391850984545,0.17842801071692493,0.920654168475567,0.039633646692189,-3.676518875484665e-05,0.1,123,10,0,231,54,58038,97.4
163,ppo,13031.833333333334,7265.666666666667,0.8333333333333334,0.005286127386290192,0.1670828190538049,0.6494536838560263,0.03863357843586762,0.00023062837523563456,0.1,120,5,0,222,47,56325,91.7
164,ppo,11769.5,11457.5,0.6666666666666666,0.003888295086116416,0.17204204647056495,0.739917165933782,0.038171482252798,0.0014378767893807284,0.1,119,12,0,266,56,60455,99.9
165,ppo,13461.666666666666,7271.666666666667,0.6666666666666666,0.003736914033931639,0.1696858911744171,0.7685879877724573,0.03759870657382003,0.0006518814867983261,0.1,101,7,0,203,48,48812,84.3
166,ppo,25895.333333333332,5110.166666666667,1.0,0.004900749133976436,0.19429845529518047,1.2265516640264778,0.04106851932022893,0.005934277185951941,0.1,106,6,2,164,32,40431,71.6
167,ppo,18474.833333333332,18831.333333333332,0.6666666666666666,0.006029116231298377,0.16536303628091664,1.3337934108667595,0.0383893130650354,0.005389489647404844,0.1,113,5,2,222,47,54950,92.6
168,ppo,18951.5,8313.166666666666,0.8333333333333334,0.005874748211426212,0.17076109616562377,0.9776557988436647,0.03763742919347083,0.00011867478800316651,0.1,112,5,1,212,44,54810,89.6
169,ppo,15960.166666666666,16160.0,0.5,0.004298433145496672,0.14591247207818575,0.5222259402780989,0.03426542138266894,0.0012365759259713135,0.1,136,2,0,213,40,55094,93.4
170,ppo,15061.166666666666,21844.333333333332,0.3333333333333333,0.00769486057465712,0.13851928720135748,0.5810175742954016,0.033136267174771174,8.096931657443444e-05,0.1,111,2,0,199,43,55150,93.2
171,ppo,20802.666666666668,24364.5,0.6666666666666666,0.0056388843940328726,0.17630062419336473,0.771824013291453,0.03835975785805149,0.00031069646356503,0.1,133,6,1,214,47,56990,95.6
172,ppo,11179.5,7411.166666666667,0.8333333333333334,0.0056504328530158155,0.18965062758388068,0.5822082736411277,0.039644522070445144,0.002980247017047866,0.1,122,11,0,256,59,57747,96.5
173,ppo,15916.666666666666,19379.5,0.5,0.005903042018524058,0.15646517900506837,0.5103284648623884,0.03645469265462067,0.0001645838919406136,0.1,129,3,0,215,50,55474,94.4
174,ppo,21572.5,9086.0,0.6666666666666666,0.0037362402657299828,0.19578607809703355,0.7732751726654906,0.038545432951382456,0.0007198728038929403,0.1,120,8,1,202,45,50811,85.1
175,ppo,18817.166666666668,7455.0,0.8333333333333334,0.004797559597605617,0.18285436821668027,0.5171269543187799,0.03713517098939456,-0.00010426645296680211,0.1,128,10,0,202,44,54176,86.6
176,ppo,18244.333333333332,27428.0,0.3333333333333333,0.005758908038136088,0.15289596934775704,0.7433960935203389,0.033612453448058716,1.6514870932837766e-05,0.1,141,6,0,198,40,52729,91.5
177,ppo,14893.5,17554.0,0.3333333333333333,0.004497833027284543,0.17573944700562305,0.6276966122445369,0.03737745768126916,0.0007431719633245848,0.1,125,8,0,232,47,61167,97.6
178,ppo,19765.166666666668,9013.666666666666,0.6666666666666666,0.0053701796418850565,0.2088182134039042,1.1167313226013103,0.0433481636502252,4.567429762876903e-06,0.1,142,8,3,235,43,59756,97.1
179,ppo,11941.5,17983.0,0.6666666666666666,0.003687118602511944,0.18547707805981486,0.5170384256252601,0.035167046712949304,0.000498229770649535,0.1,108,6,0,209,58,51392,90.6
180,ppo,13706.333333333334,8932.833333333334,0.5,0.005317269783105929,0.20604207442731273,0.6744210654780978,0.041279220026062456,0.0005938840059878695,0.1,135,14,0,268,50,62515,103.3
181,ppo,14204.333333333334,15854.666666666666,0.5,0.005370495173956263,0.1632097043794364,0.5203429847857831,0.03585242349134486,0.0003909906230951036,0.1,118,8,0,190,40,51850,90.2
182,ppo,14400.0,15143.666666666666,0.5,0.003919598851394494,0.20782335109667469,0.9079205641006393,0.04145864573598818,2.1632411517202854e-05,0.1,163,15,2,289,59,66837,114.3
183,ppo,17997.333333333332,20725.333333333332,0.5,0.003694732409008278,0.17791551038594144,0.7050550198451632,0.037500413475640704,0.0003694797529737078,0.1,91,1,1,165,36,44265,79.3
184,ppo,21378.333333333332,16721.5,0.5,0.0028660143236486605,0.16462276316320842,0.6951863167838933,0.03382580121907587,-3.877839384010725e-05,0.1,122,8,0,209,48,55384,92.2
185,ppo,21189.166666666668,15663.833333333334,0.5,0.0034761350098783256,0.153987738664237,0.6726749197961727,0.03399463070349561,-7.948098290129952e-06,0.1,108,4,0,161,43,44410,79.0
186,ppo,14735.0,13015.0,0.6666666666666666,0.006244666568148749,0.18069325310582063,0.5662849547557086,0.03999069953958193,0.00016876559263134065,0.1,138,19,0,240,50,61105,99.3
187,ppo,17919.166666666668,16693.333333333332,0.6666666666666666,0.004818721231667028,0.17415280789136886,0.5795176549018293,0.03744670155903568,-4.051456329155674e-05,0.1,129,5,0,228,56,58788,98.4
188,ppo,15501.666666666666,9016.5,0.5,0.003483679327978272,0.1657204579959061,0.563242264734912,0.0349732335600151,-1.3759297629197438e-05,0.1,104,6,0,191,42,50234,84.4
189,ppo,14389.833333333334,10853.5,0.8333333333333334,0.004206415802474736,0.16772826098406268,0.6545247419471012,0.03766408079206865,2.3268112272489816e-06,0.1,124,12,0,264,58,64718,103.4
190,ppo,15454.333333333334,11703.0,0.8333333333333334,0.004582555322779757,0.21014365558193934,0.6114842130801216,0.04360913627359371,0.0007221295575921735,0.1,137,10,0,246,50,58614,101.4
191,ppo,19718.833333333332,17804.5,0.6666666666666666,0.003996711765414628,0.17631355857198266,0.5788508250495825,0.03586902837643678,-0.0003893336969971036,0.1,134,5,1,229,46,59200,96.8
192,ppo,13100.666666666666,8015.666666666667,0.8333333333333334,0.005966694085650548,0.23189320832097057,0.5870248577755803,0.045157177743013734,0.0010289316699224097,0.1,118,11,0,243,46,57925,103.9
193,ppo,23801.333333333332,7164.666666666667,1.0,0.007998314087298916,0.20317055581089777,1.0322437127335713,0.045113252640033186,0.0025329903214393805,0.1,130,10,3,213,42,53034,89.4
194,ppo,22351.666666666668,10298.666666666666,0.8333333333333334,0.003740972101430946,0.1750049076671523,0.5541358433845567,0.03797291755918565,0.00014304359982707145,0.1,116,7,0,201,51,52281,88.1
195,ppo,17374.0,14470.333333333334,0.8333333333333334,0.005640344869548819,0.1767410502993855,0.7494071001379654,0.04067901789542587,5.3261588618624955e-05,0.1,122,12,1,245,54,59298,99.4
196,ppo,19967.166666666668,20928.666666666668,0.3333333333333333,0.003429256090417731,0.17463776131223677,0.5813625198511991,0.038786118332281155,-9.661834404444865e-05,0.1,119,6,0,233,48,61511,104.5
197,ppo,26807.666666666668,9112.666666666666,0.8333333333333334,0.004341088884575069,0.1970397815276674,0.7893856313016455,0.04311250883686004,0.0001699442716244448,0.1,111,9,1,244,53,60410,97.0
198,ppo,15473.166666666666,14580.666666666666,0.5,0.004844122215591103,0.20642441762428657,0.6816172739649131,0.04689769427127698,0.012206527707166969,0.1,145,23,0,266,63,65087,110.2
199,ppo,17815.833333333332,13269.166666666666,0.6666666666666666,0.004200618308447636,0.14468720986270436,0.6185518944867296,0.033173200966534665,0.0002674578430338137,0.1,119,5,0,195,53,52215,85.7
200,ppo,16172.666666666666,12210.5,0.6666666666666666,0.005912394386457932,0.18239290873123998,0.6592312765189972,0.0424720937246992,0.0015969525028291778,0.1,132,13,0,239,50,59329,100.7
201,ppo,31702.833333333332,6272.166666666667,1.0,0.00532960073663465,0.18660428961858344,1.3278434000527248,0.04130984575320513,0.0008596258030138415,0.1,134,6,2,212,46,53008,86.6
202,ppo,16629.333333333332,15186.5,0.6666666666666666,0.012891237323250001,0.17930449382249825,0.9201090846186369,0.0420347967541174,2.4514823840367703e-05,0.1,115,5,1,202,41,52042,87.2
203,ppo,15957.833333333334,13289.666666666666,0.6666666666666666,0.008299875395394571,0.15536706334897105,0.7932073660510042,0.03969765482265534,1.7732175062216507e-06,0.1,126,8,1,198,39,50259,87.6
204,ppo,15151.5,23762.333333333332,0.3333333333333333,0.003432175011920803,0.15101582863388172,0.7408961661864276,0.031678052124865415,0.0013900530550370624,0.1,127,7,1,200,48,51445,92.7
205,ppo,17436.333333333332,12495.0,0.8333333333333334,0.006179726940617725,0.16056796774572255,1.042121743547673,0.037285237886062285,0.014115930364156763,0.1,115,6,2,247,68,62713,100.3
206,ppo,30947.666666666668,12177.833333333334,0.8333333333333334,0.005481228709815285,0.20316949736262196,1.2149789331460263,0.041697674093982805,-1.328397138422588e-06,0.1,124,3,3,216,52,53922,89.0
207,ppo,16147.833333333334,9728.833333333334,0.6666666666666666,0.005932357701478908,0.17319920133703795,0.6346228618652393,0.04006267170875501,-7.821867913075191e-07,0.1,119,14,0,259,56,66472,108.0
208,ppo,23361.0,11686.666666666666,0.8333333333333334,0.007454999997808948,0.1857808418307744,0.8231602754153259,0.04203164608131909,0.0008910020173061639,0.1,124,4,1,235,49,60153,95.6
209,ppo,18358.833333333332,8089.166666666667,0.8333333333333334,0.003713194441771944,0.18214973276822355,1.271330206910145,0.039407077988196836,0.00235061470096601,0.1,101,2,2,199,48,48651,83.5
210,ppo,12699.833333333334,11475.0,0.8333333333333334,0.006575049431116418,0.16199438834926522,0.6011648629291124,0.03686884407740665,0.00036341146333143117,0.1,130,11,0,263,52,64015,105.3
211,ppo,18738.166666666668,18308.833333333332,0.3333333333333333,0.004913158324481442,0.14091639818910223,0.8218985417236885,0.03229866861007535,0.00050636133334289,0.1,144,5,1,202,45,53208,91.2
212,ppo,16435.166666666668,11001.166666666666,0.8333333333333334,0.005235401913789462,0.17421761241314798,0.6585118509091924,0.038131360764100675,2.0087634573921302e-05,0.1,126,9,0,223,50,55867,95.0
213,ppo,20143.0,15811.5,0.5,0.0051316722520681705,0.15579665734170162,1.1142833484003642,0.03500536480686695,-7.114150148481712e-05,0.1,122,6,2,224,48,59399,95.0
214,ppo,26541.166666666668,29949.166666666668,0.3333333333333333,0.004145668076292737,0.18180388009600473,1.2058922319471488,0.04002919823083787,0.00014223279285943135,0.1,137,4,2,219,46,58167,97.9
215,ppo,20473.166666666668,21781.833333333332,0.6666666666666666,0.005199372462787747,0.15352192587816893,0.8900815216364156,0.034521992316787715,-3.381057998315858e-06,0.1,129,2,2,193,41,51244,91.3
216,ppo,19319.666666666668,11487.666666666666,0.8333333333333334,0.0044102669399221535,0.2164452139906555,0.7063708395047388,0.04380608489548388,4.2109228896454924e-05,0.1,126,7,0,255,52,63150,104.2
217,ppo,23281.333333333332,10483.0,0.8333333333333334,0.0045780846642459305,0.196376577535749,1.2390058527003118,0.04152581646156862,0.00037989460203486183,0.1,127,6,3,235,48,58963,95.2
218,ppo,18939.833333333332,19503.666666666668,0.5,0.003599069683125245,0.15431446163047652,0.663707984981877,0.034302126204873475,0.0009208296959210808,0.1,141,5,0,243,45,62112,102.2
219,ppo,10859.833333333334,7058.0,0.6666666666666666,0.006245576085833212,0.16554224721299923,0.5773911429129965,0.037389481712768714,0.0006945556320715696,0.1,109,10,0,212,56,52294,91.4
220,ppo,12981.333333333334,7557.666666666667,0.6666666666666666,0.012886847714042736,0.18359721667549145,0.7108828764666552,0.04134740934812657,-0.00040937000900764055,0.1,106,5,0,225,60,54117,90.4
221,ppo,21498.166666666668,15404.166666666666,0.6666666666666666,0.004455358473860176,0.17747625440259276,1.0808130820192883,0.04191792295181771,-1.0246061841219974e-05,0.1,108,5,1,188,49,50708,91.2
222,ppo,13807.666666666666,13443.166666666666,0.6666666666666666,0.005444925291612233,0.1923922539230377,0.6999890942443673,0.04208889664896639,-0.0002347443582645307,0.1,125,7,0,230,48,58923,99.1
223,ppo,14880.0,6477.0,1.0,0.005841989385287431,0.18995826457463524,0.6396900299591313,0.040816620569341246,0.0014109863201156258,0.1,121,9,0,252,49,61632,101.7
224,ppo,25787.166666666668,31318.166666666668,0.3333333333333333,0.005211275706607443,0.1909134547215211,0.8532668305202146,0.04101255883336367,-5.821875400013887e-05,0.1,116,7,0,206,55,50911,89.9
225,ppo,19504.333333333332,8562.666666666666,0.6666666666666666,0.004319276046802343,0.17826737960179648,0.5457547843985303,0.039571005917159764,-3.0860925714174907e-07,0.1,111,3,0,161,36,43018,77.1
226,ppo,16683.166666666668,16281.0,0.3333333333333333,0.004685092172807171,0.1691087719088509,0.6159340697810763,0.0352753872530801,-1.7519212406706212e-08,0.1,108,9,0,168,43,44710,80.1
227,ppo,21640.166666666668,6383.333333333333,1.0,0.005211778937479444,0.2230444317657044,0.655366706287759,0.0455117521547524,3.471081151171044e-05,0.1,133,10,0,248,50,59898,99.3
228,ppo,20982.5,15825.666666666666,0.6666666666666666,0.004390690523817489,0.1831506311753264,0.5512604513155517,0.04248333257693116,-3.8170255821275605e-06,0.1,131,5,0,252,63,63265,104.0
229,ppo,19904.666666666668,9020.166666666666,0.8333333333333334,0.005118367164374191,0.163235782219304,0.5921703260033219,0.037647434224685035,4.6518526787645933e-07,0.1,131,6,0,233,53,57558,94.7
230,ppo,19685.833333333332,14673.166666666666,0.6666666666666666,0.005742499735970017,0.16511991314603258,0.6053375700047097,0.036880055412570424,-4.920746304530136e-06,0.1,130,8,0,185,44,47722,84.3
231,ppo,17091.0,8330.833333333334,0.8333333333333334,0.006449900537908044,0.19060681296867274,0.5950449875422886,0.04459700004995933,-1.4562263288553369e-07,0.1,123,9,0,236,57,57304,96.5
232,ppo,15119.0,9477.333333333334,0.8333333333333334,0.0042901045498659925,0.18268676507481593,0.9732239885849698,0.04188971991232807,2.5117873317714866e-06,0.1,116,8,1,256,57,59104,99.2
233,ppo,17651.0,20110.833333333332,0.5,0.004680933336924493,0.16387489868758676,1.1512151883171127,0.038331621027252336,2.3279442636218543e-05,0.1,132,8,2,227,46,56777,97.0
234,ppo,17832.166666666668,5724.0,1.0,0.005375341898364355,0.17799402018815896,0.6091091577706345,0.0432872894996899,0.013195627271973839,0.1,117,4,0,223,51,53333,90.6
235,ppo,16248.0,13674.833333333334,0.8333333333333334,0.005619977101134476,0.14581681063779595,0.6771050303840503,0.0359810893828211,-2.2851551572481792e-07,0.1,134,9,0,238,44,60715,99.1
236,ppo,10705.666666666666,9612.166666666666,0.6666666666666666,0.007120020497579998,0.20623765284012627,0.6005274790904663,0.04615793567547577,0.0008788459856676904,0.1,129,16,0,257,52,61540,106.2
237,ppo,14835.0,13135.333333333334,0.8333333333333334,0.006267572163391587,0.18192724645638667,0.5923318055038359,0.04161655286415702,0.0008713082941540051,0.1,112,8,0,234,53,60772,97.3
238,ppo,16025.333333333334,15776.166666666666,0.5,0.003572999139986478,0.18143846094608307,0.6665945175459714,0.04011484279441155,0.0005670123397370238,0.1,126,8,0,207,55,52459,89.6
239,ppo,22526.666666666668,16884.0,0.6666666666666666,0.005195481530508073,0.1789820593382631,1.0372647658950473,0.041581435207308844,-4.3210643586159376e-05,0.1,136,11,2,239,45,60710,100.5
240,ppo,16658.833333333332,15558.666666666666,0.5,0.0033146767802572376,0.16855323954928586,0.5859160344896978,0.03544396085948154,0.00033449777013932667,0.1,122,3,0,174,38,44138,81.1
241,ppo,16437.0,22643.5,0.5,0.005605783893038841,0.1608252165742883,0.5374149102979983,0.039519577029165524,0.0001329034644489487,0.1,121,7,0,208,47,54333,94.5
242,ppo,23668.5,16700.666666666668,0.8333333333333334,0.005615079627023079,0.16684535375485818,0.6639670624335607,0.03926953125745058,0.00019107220901351714,0.1,122,4,0,190,45,50964,84.4
243,ppo,16788.0,5946.5,0.8333333333333334,0.0048951366685694745,0.1799316362482928,0.6736735393359361,0.04028173021035768,0.0001597238214647708,0.1,126,15,0,251,55,62381,103.6
244,ppo,16675.166666666668,17671.5,0.6666666666666666,0.004675687048935316,0.15377280917905625,0.6232474775541397,0.034368761562343156,-5.207955837101726e-07,0.1,120,3,0,205,43,53667,90.2
245,ppo,19041.333333333332,15078.833333333334,0.6666666666666666,0.005532717826349727,0.1962932137754357,1.0929139511581378,0.04101120557599855,0.000214328731895345,0.1,135,11,3,219,57,52603,90.2
246,ppo,17551.166666666668,9374.0,0.8333333333333334,0.004954184053855835,0.1754351724653469,0.7755078998528926,0.03816947824483776,6.864701854283339e-05,0.1,123,3,1,231,55,57606,95.1
247,ppo,14354.833333333334,11025.0,0.5,0.0032872518801105462,0.19045492633005734,1.2904254638548918,0.04055428258348374,0.00020550720445398815,0.1,102,6,2,236,63,54253,94.3
248,ppo,21179.166666666668,7259.833333333333,1.0,0.005413440258509015,0.19004501381853067,1.2379056551896508,0.04318021139843241,0.0002210119842250909,0.1,144,16,3,244,46,61842,96.4
249,ppo,17122.5,13802.0,0.6666666666666666,0.005211961597653357,0.15972781947529907,0.8024056117162637,0.03603673033574794,0.00022274357939345475,0.1,122,9,1,234,44,60080,97.9
250,ppo,24721.5,15727.833333333334,0.6666666666666666,0.004309134631745379,0.189590587593891,0.8812096446090274,0.041506316452114674,-0.00017841288613453798,0.1,128,7,1,222,50,57567,93.9
251,ppo,13312.0,7151.166666666667,0.8333333333333334,0.003281267606108434,0.1588057129070012,0.7135848182720769,0.03476319687836098,0.0009345752278022701,0.1,124,9,1,203,45,50640,86.0
252,ppo,14390.833333333334,8958.333333333334,0.8333333333333334,0.005012400175974525,0.18116556303945885,0.8385209803460935,0.039089649357471265,0.00015805859745986103,0.1,125,4,1,232,48,55651,93.7
253,ppo,22935.666666666668,18242.833333333332,0.6666666666666666,0.005009247767457703,0.18653981797559813,1.1338186660100973,0.04145749136154828,0.000836451020506009,0.1,141,12,2,244,60,58519,96.3
254,ppo,20542.0,6538.833333333333,1.0,0.004877522804215015,0.19791868517453642,1.1080843419607342,0.04123796029658667,5.8951528709864455e-05,0.1,157,10,3,243,46,59271,95.6
255,ppo,16583.833333333332,22811.0,0.3333333333333333,0.0039204687399829845,0.1567291574148001,0.5153954015738929,0.0375491333492162,3.3896456524310876e-05,0.1,134,6,0,195,41,51226,89.2
256,ppo,18868.166666666668,24800.166666666668,0.3333333333333333,0.0047450216857039765,0.16783319838264937,1.0337983466421587,0.03664815725441078,0.0016373557266585218,0.1,142,9,2,214,50,55466,94.4
257,ppo,18056.0,20308.666666666668,0.5,0.0035785662000523406,0.17150773044239292,1.7838720251490046,0.03651586089383911,0.0001839396310591231,0.1,125,1,4,231,51,56722,95.2
258,ppo,21359.333333333332,14442.666666666666,0.6666666666666666,0.004567220803746631,0.15781585493557204,0.9397080091674344,0.036197262816131115,-2.2257854107010643e-05,0.1,120,9,1,194,37,52214,87.8
259,ppo,11862.5,4173.333333333333,1.0,0.005681765051364588,0.19186837387581665,0.6920940817230278,0.04041111703134245,-4.950535690113611e-05,0.1,124,8,1,264,56,61411,102.4
260,ppo,17367.166666666668,16441.5,0.6666666666666666,0.004470277473442785,0.17686259143107327,1.2012174318868218,0.042238598306339685,0.0008049688237292685,0.1,125,9,1,251,62,59940,101.7
261,ppo,24755.666666666668,14712.833333333334,0.6666666666666666,0.005136997687883749,0.1617596670666821,0.9716231338573657,0.03760047821975459,-1.2317372238612734e-05,0.1,146,9,1,228,46,59823,96.7
262,ppo,14459.0,15496.166666666666,0.5,0.005144000113247322,0.14459906459638946,0.5739192272226016,0.031977231682915434,-9.68575479080395e-09,0.1,115,5,0,179,35,48401,85.3
263,ppo,22463.166666666668,8556.333333333334,0.8333333333333334,0.00499915092529688,0.20572823885851685,1.2739466780199196,0.04208058023344983,0.00046031105399985486,0.1,154,6,3,223,47,54113,89.5
264,ppo,20723.666666666668,9438.833333333334,0.8333333333333334,0.005928526295840869,0.17169497168554373,0.7531611408936169,0.03886333574550321,9.297336089654588e-05,0.1,110,8,1,225,48,58892,95.2
265,ppo,19281.5,14331.0,0.8333333333333334,0.0027794260598392254,0.17730998079665333,1.1260874523687614,0.03560676571881855,-4.327795201485666e-05,0.1,118,10,1,193,45,48306,82.3
266,ppo,23468.333333333332,4617.5,0.8333333333333334,0.004634744022892549,0.20762551530149945,1.4493468946270776,0.04464965582721763,7.871482775954065e-05,0.1,125,7,2,238,52,58256,95.8
267,ppo,17589.333333333332,12086.0,0.6666666666666666,0.003466092629149364,0.1915977417082383,1.147717157684306,0.04243108702123796,0.0002445447206961641,0.1,132,7,2,267,61,64291,103.5
268,ppo,19812.166666666668,11845.666666666666,0.6666666666666666,0.0044574199023293005,0.1543216712947129,0.8301027916502535,0.03798428363008806,0.00043120152683210716,0.1,121,9,1,229,49,58122,95.4
269,ppo,17119.0,16138.333333333334,0.5,0.005061194846183544,0.14025557203923614,1.112005364113641,0.03174575716015976,0.0008131058886647225,0.1,137,7,1,201,45,52651,90.3
270,ppo,16542.833333333332,7311.5,0.8333333333333334,0.005256228344961308,0.17938189149883513,0.747723925181895,0.0373280458418767,0.00281861909491757,0.1,138,3,1,247,50,59573,96.6
271,ppo,16113.833333333334,23315.333333333332,0.5,0.004643250247646196,0.19298705984564388,0.8744448813932394,0.04026968492304578,-7.805740491069931e-06,0.1,123,3,1,206,47,52021,92.6
272,ppo,14208.333333333334,7066.0,0.8333333333333334,0.004069049012244082,0.22298535568529068,1.0835057820903655,0.043224587670812324,0.00016705508136662198,0.1,140,15,1,244,50,55942,95.3
273,ppo,9400.0,19154.5,0.5,0.003822973580908082,0.1911602890274177,0.7955195624381304,0.036942545583264694,0.0001389354441521847,0.1,108,2,0,206,42,49136,90.7
274,ppo,17281.166666666668,15780.333333333334,0.6666666666666666,0.003662497072166374,0.16558627971734097,0.7332169109212807,0.03423473244119021,-7.197102531932841e-05,0.1,110,2,0,212,58,52218,88.8
275,ppo,20839.0,8845.0,0.8333333333333334,0.005146900743627214,0.19753628037255197,0.8022451599438986,0.041122443734271694,0.003307693966496572,0.1,128,9,0,202,45,51694,86.8
276,ppo,15195.833333333334,20894.833333333332,0.3333333333333333,0.005157517771078076,0.15883318297829188,0.6662513858037638,0.03746691948555885,-0.00045401267573955313,0.1,117,9,0,237,44,60039,99.8
277,ppo,18483.666666666668,5490.0,0.8333333333333334,0.005749479811193236,0.1997196941142679,1.5609316721076536,0.04025924142643956,0.0027042504011963804,0.1,160,12,4,269,57,60600,98.5
278,ppo,17638.833333333332,6123.0,1.0,0.0049656745980684765,0.21434928921934887,1.1165081228201206,0.04255385087946287,-0.00028851547459301705,0.1,132,10,1,283,56,66559,107.6
279,ppo,17421.166666666668,12542.5,0.6666666666666666,0.003438826237635856,0.21393204681457034,0.6502191562415202,0.043325174499093455,0.00035980219900011434,0.1,121,4,0,246,67,59052,103.2
280,ppo,14285.166666666666,19517.333333333332,0.5,0.004653367171663881,0.14578875344401845,0.9759227845093442,0.032242374339451395,-4.980506200051119e-08,0.1,110,8,2,192,49,49083,87.7
281,ppo,21369.333333333332,6000.666666666667,1.0,0.0059139148463935465,0.21116485264181167,0.972363101003706,0.042347884923219684,0.00016963858179224188,0.1,149,12,2,220,44,54987,92.5
282,ppo,16898.0,9766.166666666666,0.8333333333333334,0.004671099301066659,0.19758455502834807,0.6471155922402415,0.04265498133462392,7.864654887725919e-05,0.1,110,9,0,204,45,53270,88.6
283,ppo,18552.0,14715.333333333334,0.6666666666666666,0.0029959594673336135,0.18618119533091146,0.9081720157956493,0.039878790773770316,0.0002681055431215403,0.1,123,4,1,222,51,55660,93.8
284,ppo,17428.0,11573.0,0.6666666666666666,0.00362370709881463,0.16213284985942333,0.789281670285874,0.03646296260914966,7.021747978797066e-06,0.1,132,8,1,245,55,60724,99.5
285,ppo,17966.333333333332,27712.333333333332,0.3333333333333333,0.003814768278592728,0.14840114105765412,0.5706839721135007,0.03263465447154471,-1.7418448512884765e-05,0.1,119,9,0,197,45,52227,91.9
286,ppo,15157.833333333334,16483.5,0.8333333333333334,0.0031654759603880994,0.1730957101221566,0.8323588571195616,0.03691280714106098,-2.5154298377572104e-06,0.1,138,6,1,270,75,61593,103.9
287,ppo,18122.166666666668,13880.0,0.6666666666666666,0.005399228294002081,0.15400592913662178,0.6707729303318521,0.03530053731755934,0.000332647168791785,0.1,120,5,0,233,49,58815,94.8
288,ppo,15653.833333333334,22552.5,0.3333333333333333,0.005195074279524375,0.17291420597953405,0.9085630256007289,0.03827768641289825,-0.00010727870079184262,0.1,127,6,1,224,48,58362,97.0
289,ppo,17611.5,7446.5,0.8333333333333334,0.003649182401077692,0.16896478361630624,0.9808748183786407,0.03649663472360419,0.0001761796137240405,0.1,134,5,1,227,51,54932,91.1
290,ppo,22720.166666666668,23782.666666666668,0.5,0.006004576677617829,0.1570498353051232,1.4196362811827596,0.040846634480192906,-2.1940925150805887e-07,0.1,153,4,3,259,49,64941,104.2
